Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,goalHome,goalAway,hwinvalue,awinvalue,count
2022-12-31,Вильярреал,Валенсия,1,1,D,1.0,1.0,0.5,0.5,1
2022-12-31,Реал Сосьедад,Осасуна,1,0,H,1.0,0.0,1.0,0.0,1
2022-12-31,Барселона,Эспаньол,1,0,H,1.0,0.0,1.0,0.0,1
2022-12-30,Вальядолид,Реал Мадрид,0,0,D,0.0,0.0,0.5,0.5,1
2022-12-30,Кадис,Альмерия,0,1,A,0.0,1.0,0.0,1.0,1
2022-12-30,Сельта,Севилья,1,0,H,1.0,0.0,1.0,0.0,1
2022-12-30,Хетафе,Мальорка,0,0,D,0.0,0.0,0.5,0.5,1
2022-12-29,Атлетико,Эльче,0,0,D,0.0,0.0,0.5,0.5,1
2022-12-29,Бетис,Атлетик,0,0,D,0.0,0.0,0.5,0.5,1
2022-12-29,Жирона,Райо Вальекано,1,1,D,1.0,1.0,0.5,0.5,1
2022-11-10,Реал Мадрид,Кадис,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-10,Валенсия,Бетис,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-10,Райо Вальекано,Сельта,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-09,Мальорка,Атлетико,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-09,Эспаньол,Вильярреал,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-09,Альмерия,Хетафе,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-09,Севилья,Реал Сосьедад,1,2,A,1.0,1.0,0.0,1.0,1
2022-11-08,Осасуна,Барселона,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-08,Атлетик,Вальядолид,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-08,Эльче,Жирона,1,1,D,1.0,1.0,0.5,0.5,1
2022-11-07,Райо Вальекано,Реал Мадрид,2,2,D,1.0,1.0,0.5,0.5,1
2022-11-06,Бетис,Севилья,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-06,Вильярреал,Мальорка,0,1,A,0.0,1.0,0.0,1.0,1
2022-11-06,Реал Сосьедад,Валенсия,1,1,D,1.0,1.0,0.5,0.5,1
2022-11-06,Атлетико,Эспаньол,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-05,Барселона,Альмерия,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-05,Сельта,Осасуна,1,2,A,1.0,1.0,0.0,1.0,1
2022-11-05,Вальядолид,Эльче,1,0,H,1.0,0.0,1.0,0.0,1
2022-11-05,Хетафе,Кадис,0,0,D,0.0,0.0,0.5,0.5,1
2022-11-04,Жирона,Атлетик,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-31,Эльче,Хетафе,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-30,Реал Сосьедад,Бетис,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-30,Атлетик,Вильярреал,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-30,Реал Мадрид,Жирона,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-30,Осасуна,Вальядолид,2,0,H,1.0,0.0,1.0,0.0,1
2022-10-29,Валенсия,Барселона,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-29,Севилья,Райо Вальекано,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-29,Кадис,Атлетико,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-29,Альмерия,Сельта,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-28,Мальорка,Эспаньол,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-24,Сельта,Хетафе,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-23,Барселона,Атлетик,3,0,H,1.0,0.0,1.0,0.0,1
2022-10-23,Вильярреал,Альмерия,0,1,A,0.0,1.0,0.0,1.0,1
2022-10-23,Жирона,Осасуна,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-23,Бетис,Атлетико,0,0,D,0.0,0.0,0.5,0.5,1
2022-10-23,Эспаньол,Эльче,1,1,D,1.0,1.0,0.5,0.5,1
2022-10-22,Реал Мадрид,Севилья,1,0,H,1.0,0.0,1.0,0.0,1
2022-10-22,Валенсия,Мальорка,0,0,D,0.0,0.0,0.5,0.5,1
