Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,goalHome,goalAway,hwinvalue,awinvalue,count
2022-09-01,Аталанта,Торино,1,0,H,1.0,0.0,1.0,0.0,1
2022-09-01,Болонья,Салернитана,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-31,Наполи,Лечче,1,1,D,1.0,1.0,0.5,0.5,1
2022-08-31,Ювентус,Специя,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-31,Сампдория,Лацио,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-31,Удинезе,Фиорентина,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-31,Эмполи,Верона,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-30,Интер,Кремонезе,2,0,H,1.0,0.0,1.0,0.0,1
2022-08-30,Рома,Монца,2,0,H,1.0,0.0,1.0,0.0,1
2022-08-30,Сассуоло,Милан,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-28,Лечче,Эмполи,1,1,D,1.0,1.0,0.5,0.5,1
2022-08-28,Фиорентина,Наполи,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-28,Верона,Аталанта,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-28,Салернитана,Сампдория,2,0,H,1.0,0.0,1.0,0.0,1
2022-08-27,Милан,Болонья,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-27,Специя,Сассуоло,2,1,H,1.0,1.0,1.0,0.0,1
2022-08-27,Кремонезе,Торино,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-27,Ювентус,Рома,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-26,Лацио,Интер,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-26,Монца,Удинезе,1,1,D,1.0,1.0,0.5,0.5,1
2022-08-22,Сампдория,Ювентус,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-22,Рома,Кремонезе,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-21,Аталанта,Милан,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-21,Болонья,Верона,1,1,D,1.0,1.0,0.5,0.5,1
2022-08-21,Наполи,Монца,2,0,H,1.0,0.0,1.0,0.0,1
2022-08-21,Эмполи,Фиорентина,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-20,Интер,Специя,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-20,Сассуоло,Лечче,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-20,Торино,Лацио,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-20,Удинезе,Салернитана,0,0,D,0.0,0.0,0.5,0.5,1
2022-08-15,Ювентус,Сассуоло,2,0,H,1.0,0.0,1.0,0.0,1
2022-08-15,Верона,Наполи,1,2,A,1.0,1.0,0.0,1.0,1
2022-08-14,Салернитана,Рома,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-14,Специя,Эмполи,1,0,H,1.0,0.0,1.0,0.0,1
2022-08-14,Лацио,Болонья,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-14,Фиорентина,Кремонезе,2,1,H,1.0,1.0,1.0,0.0,1
2022-08-13,Лечче,Интер,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-13,Монца,Торино,0,1,A,0.0,1.0,0.0,1.0,1
2022-08-13,Милан,Удинезе,2,2,D,1.0,1.0,0.5,0.5,1
2022-08-13,Сампдория,Аталанта,0,1,A,0.0,1.0,0.0,1.0,1
